File Name,Json Data,OCRed Text
batch1-1142.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Miller PLC"",
    ""client_address"": ""401 Leblanc Isle Suite 451\nPort Kellimouth, NJ 99074"",
    ""seller_name"": ""Paul, Wilson and Gonzalez"",
    ""seller_address"": ""PSC 4919, Box 0544\nAPO AA 74617"",
    ""invoice_number"": ""96556696"",
    ""invoice_date"": ""02/25/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Lilly Pulitzer 8 Sunkissed with\nGlow Janice Shift Dress"",
      ""quantity"": ""5.00"",
      ""total_price"": ""312.90""
    },
    {
      ""description"": ""LAUREN RALPH LAUREN\nWomens Landette V-Neck\nA-Line Dress Size 6 NWT $200"",
      ""quantity"": ""4.00"",
      ""total_price"": ""202.36""
    },
    {
      ""description"": ""Pre-Owned Women's Nah Nah\nDress Size 8 Black Sheer Formal\nSexy"",
      ""quantity"": ""4.00"",
      ""total_price"": ""57.16""
    },
    {
      ""description"": ""Diane Von Furstenberg Wrap\nRed Black Classic Dress Size 14"",
      ""quantity"": ""4.00"",
      ""total_price"": ""286.00""
    },
    {
      ""description"": ""New Wallis black floral midi\ndress sleeveles, size UK 12"",
      ""quantity"": ""4.00"",
      ""total_price"": ""167.20""
    }
  ],
  ""subtotal"": {
    ""tax"": ""93.24"",
    ""discount"": """",
    ""total"": ""1025.61""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 96556696 Date of issue: 02/25/2016 Seller: Client: Paul, Wilson and Gonzalez Miller PLC PSC 4919, Box 0544 401 Leblanc Isle Suite 451 APO AA 74617 Port Kellimouth, NJ 99074 Tax Id: 904-99-6839 Tax Id: 989-74-6088 IBAN: GB38GKTZ2O354077719295 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Lilly Pulitzer 8 Sunkissed with 5,00 each 56,89 284,45 10% 312,90 Glow Janice Shift Dress 2 LAUREN RALPH LAUREN 4,00 each 45,99 183,96 10% 202,36 Womens Landette V-Neck A-Line Dress Size 6 NWT 5200 3 Pre-Owned Women's Nah Nah 4,00 each 12,99 51,96 10% 57,16 Dress Size 8 Black Sheer Formal Diane Von Furstenberg Wrap 4,00 each 65,00 260,00 10% 286,00 Red Black Classic Dress Size 14 5 New Wallis black floral midi 4,00 each 38,00 152,00 10% 167,20 dress sleeveles, size UK 12 SUMMARY VAT [%] Net worth VAT Gross worth 10% 932,37 93,24 1 025,61 Total $ 932,37 $ 93,24 $ 1 025,61 Sexy"
batch1-1147.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Cruz, Miller and Brown"",
    ""client_address"": ""577 Darin Harbors\nSouth Jacobstad, CT 77222"",
    ""seller_name"": ""Wilson, Sullivan and Lucas"",
    ""seller_address"": ""PSC 0033, Box 7503\nAPO AE 92369"",
    ""invoice_number"": ""95894022"",
    ""invoice_date"": ""07/17/2014"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""European Colour Sunflower\nPattern Mats Hallway Carpets\nDoormat Bedroom Area Rugs"",
      ""quantity"": ""5.00"",
      ""total_price"": ""75.13""
    },
    {
      ""description"": ""3D Printed Illusion Rug Round\nGrid Vortex Carpet Anti-slip Mat\nFloor Home C4R0"",
      ""quantity"": ""5.00"",
      ""total_price"": ""94.21""
    }
  ],
  ""subtotal"": {
    ""tax"": ""15.39"",
    ""discount"": """",
    ""total"": ""169.34""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 95894022 Date of issue: 07/17/2014 Seller: Client: Wilson, Sullivan and Lucas Cruz, Miller and Brown PSC 0033, Box 7503 577 Darin Harbors APO AE 92369 South Jacobstad, CT 77222 Tax Id: 992-80-4529 Tax Id: 918-95-5005 IBAN: GBBOKWBT86155093352271 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth European Colour Sunflower 5,00 each 13,66 68,30 10% 75,13 Pattern Mats Hallway Carpets Doormat Bedroom Area Rugs 2 3D Printed Illusion Rug Round 5,00 each 17,13 85,65 10% 94,21 Grid Vortex Carpet Anti-slip Mat Floor Home C4RO SUMMARY VAT [%] Net worth VAT Gross worth 10% 153,95 15,39 169,34 Total $ 153,95 $ 15,39 $ 169,34"
batch1-1080.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Carey-Montgomery"",
    ""client_address"": ""79111 Michele Plaza Suite 560\nPort Gina, WI 87272"",
    ""seller_name"": ""Erickson, Hunt and Gonzales"",
    ""seller_address"": ""USNV Ramirez\nFPO AA 75755"",
    ""invoice_number"": ""17585415"",
    ""invoice_date"": ""09/26/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Christmas Cupcake Murder: A Festive & Delicious Ch... by Joanne Fluke (P.D.F)"",
      ""quantity"": ""1.00"",
      ""total_price"": ""3.29""
    },
    {
      ""description"": ""Sexual Secrets: Twentieth Anniversary Edition: The Alchemy of Ecstasy (Paperback"",
      ""quantity"": ""1.00"",
      ""total_price"": ""33.92""
    },
    {
      ""description"": ""Book: The Lee-Enfield by lan Skennerton- Signed Edition"",
      ""quantity"": ""4.00"",
      ""total_price"": ""417.78""
    },
    {
      ""description"": ""One Year through the Bible by David R. Veerman"",
      ""quantity"": ""2.00"",
      ""total_price"": ""9.88""
    }
  ],
  ""subtotal"": {
    ""tax"": ""42.26"",
    ""discount"": """",
    ""total"": ""464.87""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 17585415 Date of issue: 09/26/2016 Seller: Client: Erickson, Hunt and Gonzales Carey-Montgomery USNV Ramirez 79111 Michele Plaza Suite 560 FPO AA 75755 Port Gina, WI 87272 Tax Id: 996-88-0310 Tax Id: 969-95-7436 IBAN: GBO5LJOQ30344258403304 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Christmas Cupcake Murder: A 1,00 each 2,99 2,99 10% 3,29 Festive & Delicious Ch _. by Joanne Fluke (P.DF) 2 Sexual Secrets: Twentieth 1,00 each 30,84 30,84 10% 33,92 Anniversary Edition: The Alchemy of Ecstasy (Paperback 3 Book: The Lee-Enfield by Ian 4,00 each 94,95 379,80 10% 417,78 Skennerton- Signed Edition One Year through the Bible by 2,00 each 4,49 8,98 10% 9,88 David R. Veerman SUMMARY VAT [%] Net worth VAT Gross worth 10% 422,61 42,26 464,87 Total $ 422,61 $ 42,26 $ 464,87"
batch1-1146.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Moore PLC"",
    ""client_address"": ""928 White Wall Suite 788\nLake James, MS 62025"",
    ""seller_name"": ""Mcclain Group"",
    ""seller_address"": ""24755 Wu Wall\nNew Austin, RI 17289"",
    ""invoice_number"": ""27702906"",
    ""invoice_date"": ""08/06/2015"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""10 Core Gaming Computer\nDesktop PC Tower 1T 16GB R7\nCUSTOM BUILT RED/BLACK"",
      ""quantity"": ""5,00"",
      ""total_price"": ""2034,95""
    },
    {
      ""description"": ""CLEARANCE!!! Fast HP Desktop\nComputer PC Core 2 Duo\nWINDOWS 10 + LCD + KB + MS"",
      ""quantity"": ""1,00"",
      ""total_price"": ""98,99""
    },
    {
      ""description"": ""gaming pc desktop computer\nintel i5"",
      ""quantity"": ""3,00"",
      ""total_price"": ""2805,00""
    },
    {
      ""description"": ""Gaming PC Desktop Computer\nIntel i7 RGB GTX 1660, 16GB\nRAM, 2TB HDD, 240GB SSD"",
      ""quantity"": ""5,00"",
      ""total_price"": ""4289,95""
    },
    {
      ""description"": ""HP 8200 USFF Desktop\nComputer PC Core i5 4GB\n500GB Windows 10 Pro\nDisplayPort"",
      ""quantity"": ""3,00"",
      ""total_price"": ""329,84""
    },
    {
      ""description"": ""HP ProDesk 400 G5 Mini\nDesktop Computer i5-9500T\n8GB 256GB SSD W10P"",
      ""quantity"": ""5,00"",
      ""total_price"": ""1102,75""
    }
  ],
  ""subtotal"": {
    ""tax"": ""969,22"",
    ""discount"": """",
    ""total"": ""10661,46""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 27702906 Date of issue: 08/06/2015 Seller: Client: Mcclain Group Moore PLC 24755 Wu Wall 928 White Wall Suite 788 New Austin, RI 17289 Lake James, MS 62025 Tax Id: 906-84-2482 Tax Id: 952-80-2396 IBAN: GB4GIDRXO7071041564014 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 10 Core Gaming Computer 5,00 each 369,99 1 849,95 10% 2 034,95 Desktop PC Tower 1T 16GB R7 CUSTOM BUILT REDIBLACK 2 CLEARANCE!!! Fast HP Desktop 1,00 each 89,99 89,99 10% 98,99 Computer PC Core 2 Duo WINDOWS 10 LCD + KB + MS 3 gaming pc desktop computer 3,00 each 850,00 2 550,00 10% 2 805,00 intel i5 Gaming PC Desktop Computer 5,00 each 779,99 3 899,95 10% 289,95 Intel i7 RGB GTX 1660, 16GB RAM, 2TB HDD, 240GB SSD 5 HP 8200 USFF Desktop 3,00 each 99,95 299,85 10% 329,84 Computer PC Core i5 4GB 5OOGB Windows 10 Pro DisplayPort HP ProDesk 400 GS Mini 5,00 each 200,50 1 002,50 10% 1 102,75 Desktop Computer i5-9500T 8GB 256GB SSD WIOP SUMMARY VAT [%] Net worth VAT Gross worth 10% 9 692,24 969,22 10 661,46 Total $ 9 692,24 $ 969,22 $ 10 661,46"
batch1-1090.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Thomas-Lee"",
    ""client_address"": ""851 Samantha Roads\nYolandaton, NJ 38242"",
    ""seller_name"": ""Moore Ltd"",
    ""seller_address"": ""4422 Rhonda Loop\nSouth Kevinshire, LA 10122"",
    ""invoice_number"": ""34310027"",
    ""invoice_date"": ""09/06/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Ann Taylor LOFT 3/4 Knit Sleeve\nDress Size 0"",
      ""quantity"": ""3.00"",
      ""total_price"": ""26.40""
    },
    {
      ""description"": ""KAREN SCOTT 3X DRESS"",
      ""quantity"": ""4.00"",
      ""total_price"": ""26.36""
    },
    {
      ""description"": ""Lands End Womens 3/4 Sleeve\nDress Plus 3X Navy Blue Floral\nCotton Knit 482038"",
      ""quantity"": ""2.00"",
      ""total_price"": ""46.71""
    },
    {
      ""description"": ""Chic Star Retro Mary\nHildebrandt Frock Dress Plus\nSize 24 Red Cotton 3X"",
      ""quantity"": ""1.00"",
      ""total_price"": ""14.29""
    },
    {
      ""description"": ""fire los angeles dress Medium"",
      ""quantity"": ""2.00"",
      ""total_price"": ""14.30""
    },
    {
      ""description"": ""Unbranded Dress Sleeveless\nCowl Neck Gold Silver Purple\nMetallic Size 6 S"",
      ""quantity"": ""2.00"",
      ""total_price"": ""22.00""
    },
    {
      ""description"": ""NWT Modcloth Blue Floral\nFormal Full Length Maxi Dress"",
      ""quantity"": ""2.00"",
      ""total_price"": ""143.00""
    }
  ],
  ""subtotal"": {
    ""tax"": ""26.64"",
    ""discount"": """",
    ""total"": ""293.05""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 34310027 Date of issue: 09/06/2016 Seller: Client: Moore Ltd Thomas-Lee 4422 Rhonda Loop 851 Samantha Roads South Kevinshire, LA 10122 Yolandaton, NJ 38242 Tax Id: 922-98-2771 Tax Id: 993-86-1074 IBAN: GB1ZXHFQ56251904489703 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Ann Taylor LOFT 3/4 Knit Sleeve 3,00 each 8,00 24,00 10% 26,40 Dress Size 0 2 KAREN SCOTT 3X DRESS 4,00 each 5,99 23,96 10% 26,36 3 Lands End Womens 3/4 Sleeve 2,00 each 21,23 42,46 10% 46,71 Dress Plus 3X Blue Floral Cotton Knit 482038 Chic Star Retro 1,00 each 12,99 12,99 10% 14,29 Hildebrandt Frock Dress Plus Size 24 Red Cotton 3X 5 fire los angeles dress Medium 2,00 each 6,50 13,00 10% 14,30 6 Unbranded Dress Sleeveless 2,00 each 10,00 20,00 10% 22,00 Cowl Neck Gold Silver Purple Metallic Size 6 $ NWT Modcloth Blue Floral 2,00 each 65,00 130,00 10% 143,00 Formal Full Length Maxi Dress SUMMARY VAT [%] Net worth VAT Gross worth 10% 266,41 26,64 293,05 Total $ 266,41 $ 26,64 $ 293,05 Navy Mary"
batch1-1092.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Steele PLC"",
    ""client_address"": ""9260 Gutierrez Pass\nNew Derek, SC 13007"",
    ""seller_name"": ""Dunn PLC"",
    ""seller_address"": ""26928 Henry Mountain\nWest Joshua, AZ 20100"",
    ""invoice_number"": ""48650328"",
    ""invoice_date"": ""01/23/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Lenovo C20-00...all in one desktop computer...with Wireless Mouse....."",
      ""quantity"": ""5,00"",
      ""total_price"": ""1527,02""
    },
    {
      ""description"": ""10-Core Gaming Computer\nDesktop PC Tower HDMI 8GB\nDDR4 R7 Graphic CUSTOM\nBUILT"",
      ""quantity"": ""1,00"",
      ""total_price"": ""383,77""
    },
    {
      ""description"": ""Gaming PC Computer RX 580\n8GB Ryzen 5 2x8GB Ram"",
      ""quantity"": ""1,00"",
      ""total_price"": ""440,00""
    },
    {
      ""description"": ""HP Desktop Computer 400 G1\nCore i3 3.4GHz 8GB 256GB SSD\n19\"" LCD Windows 10 PC"",
      ""quantity"": ""5,00"",
      ""total_price"": ""769,73""
    }
  ],
  ""subtotal"": {
    ""tax"": ""283,68"",
    ""discount"": """",
    ""total"": ""3120,51""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB350AOF63174638622354"",
    ""payment_method"": """"
  }
}
","Invoice no: 48650328 Date of issue: 01/23/2019 Seller: Client: Dunn PLC Steele PLC 26928 Henry Mountain 9260 Gutierrez Pass West Joshua, AZ 20100 New Derek, SC 13007 Tax Id: 936-83-8123 Tax Id: 967-75-1897 IBAN: GB3SOAOF63174638622354 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 1. Lenovo C2O-OO..all in one 5,00 each 277,64 1 388,20 10% 1 527,02 desktop computer with Wireless Mouse 2 10-Core Gaming Computer 1,00 each 348,88 348,88 10% 383,77 Desktop PC Tower HDMI 8GB DDR4 R7 Graphic CUSTOM BUILT 3 Gaming PC Computer RX 580 1,00 each 400,00 400,00 10% 440,00 8GB Ryzen 5 2x8GB Ram HP Desktop Computer 400 G1 5,00 each 139,95 699,75 10% 769,73 Core i3 3.4GHz 8GB 256GB SSD 19"" LCD Windows 10 PC SUMMARY VAT [%] Net worth VAT Gross worth 10% 2 836,83 283,68 3 120,51 Total $ 2 836,83 $ 283,68 $ 3 120,51"
batch1-1098.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Duncan and Sons"",
    ""client_address"": ""33652 Allen Drive Suite 359\nNew Jose, NC 55061"",
    ""seller_name"": ""Reeves-Campbell"",
    ""seller_address"": ""547 Linda Motorway\nPort Alexanderland, VT 83464"",
    ""invoice_number"": ""27892893"",
    ""invoice_date"": ""01/16/2020"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""18\"" White Marble Coffee Table\nTop Carnelian Floral Inlay Art\nFurniture Gift W541"",
      ""quantity"": ""4.00"",
      ""total_price"": ""1736.42""
    },
    {
      ""description"": ""48 Inches Marble Coffee Table\nTop Inlay with Yellow Stone Art\nDinette Table Top"",
      ""quantity"": ""1.00"",
      ""total_price"": ""3740.00""
    },
    {
      ""description"": ""Multi Color Stones Inlay Art\nCoffee Table Top Marble Patio\nSofa Table 27 Inches"",
      ""quantity"": ""2.00"",
      ""total_price"": ""1138.50""
    },
    {
      ""description"": ""Malachite Stone Luxurious Look\nCoffee Table Top Marble Center\nTable 27 Inches"",
      ""quantity"": ""1.00"",
      ""total_price"": ""841.50""
    },
    {
      ""description"": ""7'x4' Blue Random Marble\nDining Hallway Table Top Lapis\nLazuli Inlay Decor E947A"",
      ""quantity"": ""1.00"",
      ""total_price"": ""9013.50""
    },
    {
      ""description"": ""Hand Painted Octagonal\nMoroccan End Table"",
      ""quantity"": ""3.00"",
      ""total_price"": ""221.10""
    }
  ],
  ""subtotal"": {
    ""tax"": ""1517.37"",
    ""discount"": """",
    ""total"": ""16691.02""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 27892893 Date of issue: 01/16/2020 Seller: Client: Reeves-Campbell Duncan and Sons 547 Linda Motorway 33652 Allen Drive Suite 359 Port Alexanderland, VT 83464 New Jose; NC 55061 Tax Id: 978-86-6798 Tax Id: 985-73-9787 IBAN: GB8IGHCL17739395393702 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 18"" White Marble Coffee Table 4,00 each 394,64 1 578,56 10% 1 736,42 Top Carnelian Floral Inlay Art Furniture Gift W541 2 48 Inches Marble Coffee Table 1,00 each 3 400,00 3 400,00 10% 3 740,00 Top Inlay with Yellow Stone Art Dinette Table Top 3 Multi Color Stones Inlay Art 2,00 each 517,50 1 035,00 10% 1 138,50 Coffee Table Top Marble Patio Sofa Table 27 Inches Malachite Stone Luxurious Look 1,00 each 765,00 765,00 10% 841,50 Coffee Table Top Marble Center Table 27 Inches 5 7'x4 Blue Random Marble 1,00 each 8 194,09 8 194,09 10% 9 013,50 Dining Hallway Table Top Lapis Lazuli Decor E947A Hand Painted Octagonal 3,00 each 67,00 201,00 10% 221,10 Moroccan End Table SUMMARY VAT [%] Net worth VAT Gross worth 10% 15 173,65 1 517,37 16 691,02 Total $ 15 173,65 $ 1 517,37 $ 16 691,02 Inlay"
batch1-1071.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Hawkins, Robinson and Pittman"",
    ""client_address"": ""273 Hernandez Pass Suite 784\nPort Jonathan, IN 81743"",
    ""seller_name"": ""Lindsey Inc"",
    ""seller_address"": ""5685 Kramer Keys\nThomasborough, IL 54070"",
    ""invoice_number"": ""81205197"",
    ""invoice_date"": ""11/23/2016"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""30 Inches Marble Patio Table\nTop Malachite Stone Inlaid\nCoffee Table Home Decor"",
      ""quantity"": ""1.00"",
      ""total_price"": ""1126.13""
    }
  ],
  ""subtotal"": {
    ""tax"": ""102.38"",
    ""discount"": """",
    ""total"": ""1126.13""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 81205197 Date of issue: 11/23/2016 Seller: Client: Lindsey Inc Hawkins, Robinson and Pittman 5685 Kramer Keys 273 Hernandez Pass Suite 784 Thomasborough, IL 54070 Port Jonathan, IN 81743 Tax Id: 916-94-2741 Tax Id: 983-70-5252 IBAN: GBS3RBIY46119192795608 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth 30 Inches Marble Patio Table 1,00 each 1 023,75 1 023,75 10% 1 126,13 Top Malachite Stone Inlaid Coffee Table Home Decor SUMMARY VAT [%] Net worth VAT Gross worth 10% 1 023,75 102,38 1 126,13 Total $ 1 023,75 $ 102,38 $ 1 126,13"
batch1-1138.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Wilson, Freeman and Lyons"",
    ""client_address"": ""38137 Tran Vista\nLouisland, AZ 06320"",
    ""seller_name"": ""Lopez-Fitzgerald"",
    ""seller_address"": ""USS Martin\nFPO AP 11392"",
    ""invoice_number"": ""38557956"",
    ""invoice_date"": ""08/16/2013"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""All Mattel Disney Pixar Model Cars McQueen 1:55 Diecast Lot Choose Loose Kid Toy"",
      ""quantity"": ""5.00"",
      ""total_price"": ""71.45""
    },
    {
      ""description"": ""Nike Air Max 90 All Black Leather Running Shoes 833412-001 Size 7Y (Women's 8.5)"",
      ""quantity"": ""5.00"",
      ""total_price"": ""412.44""
    },
    {
      ""description"": ""Timberland brown slip on shoes size 4.5 juniors"",
      ""quantity"": ""1.00"",
      ""total_price"": ""2.20""
    },
    {
      ""description"": ""Lego Star Wars Minifigures Stormtrooper Darth Vader Yoda Obi Van Mandalorian New"",
      ""quantity"": ""5.00"",
      ""total_price"": ""16.39""
    },
    {
      ""description"": ""Sperry Boys shoes Size 2M"",
      ""quantity"": ""5.00"",
      ""total_price"": ""27.45""
    },
    {
      ""description"": ""Children Place Boys Snow Boots"",
      ""quantity"": ""4.00"",
      ""total_price"": ""54.56""
    }
  ],
  ""subtotal"": {
    ""tax"": ""53.13"",
    ""discount"": """",
    ""total"": ""584.48""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": ""GB53SDQN59731106306440"",
    ""payment_method"": """"
  }
}
","Invoice no: 38557956 Date of issue: 08/16/2013 Seller: Client: Lopez-Fitzgerald Wilson, Freeman and Lyons USS Martin 38137 Tran Vista FPO AP 11392 Louisland, AZ 06320 Tax Id: 904-80-7663 Tax Id: 980-94-8334 IBAN: GBS3SDQN59731106306440 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth AIl Mattel Disney Pixar Model 5,00 each 12,99 64,95 10% 71,45 Cars McQueen 1:55 Diecast Lot Choose Loose Kid 2 Nike Air Max 90 All Black 5,00 each 74,99 374,95 10% 412,44 Leather Running Shoes 833412-001 Size 7Y (Women's 8.5) 3 Timberland brown slip on shoes 1,00 each 2,00 2,00 10% 2,20 size 4.5 juniors Lego Star Wars Minifigures 5,00 each 2,98 14,90 10% 16,39 Stormtrooper Darth Vader Yoda Obi Van Mandalorian New 5 Sperry Boys shoes Size 2M 5,00 each 4,99 24,95 10% 27,45 6 Children Place Boys Snow Boots 4,00 each 12,40 49,60 10% 54,56 SUMMARY VAT [%] Net worth VAT Gross worth 10% 531,35 53,13 584,48 Total $ 531,35 $ 53,13 $ 584,48 Toy"
batch1-1047.jpg,"
{
  ""invoice"": {
    ""client_name"": ""Mason Group"",
    ""client_address"": ""674 Obrien Crossing Suite 175\nJacquelineberg, RI 42681"",
    ""seller_name"": ""Hawkins, Howard and Acosta"",
    ""seller_address"": ""8695 Smith Center\nWest Rodney, KS 28311"",
    ""invoice_number"": ""83514460"",
    ""invoice_date"": ""06/10/2019"",
    ""due_date"": """"
  },
  ""items"": [
    {
      ""description"": ""Durango Lil' Little Kid Saddle Western Casual Western Tan Boys - Size 2 M"",
      ""quantity"": ""5.00"",
      ""total_price"": ""374.00""
    },
    {
      ""description"": ""Lotto Soccer Turf Shoes 6 Black Vincente Turf Jr Indoor Outdoor Futbol Cleats"",
      ""quantity"": ""1.00"",
      ""total_price"": ""21.99""
    }
  ],
  ""subtotal"": {
    ""tax"": ""36.00"",
    ""discount"": """",
    ""total"": ""395.99""
  },
  ""payment_instructions"": {
    ""due_date"": """",
    ""bank_name"": """",
    ""account_number"": """",
    ""payment_method"": """"
  }
}
","Invoice no: 83514460 Date of issue: 06/10/2019 Seller: Client: Hawkins, Howard and Acosta Mason Group 8695 Smith Center 674 Obrien Crossing Suite 175 West Rodney, KS 28311 Jacquelineberg, RI 42681 Tax Id: 925-75-2006 Tax Id: 950-84-4989 IBAN: GB3SAXDG13949442704959 ITEMS No. Description Qty UM Net price Net worth VAT [%] Gross worth Durango Lil' Little Kid Saddle 5,00 each 68,00 340,00 10% 374,00 Western Casual Western Tan Boys Size 2 M 2 Lotto Soccer Turf Shoes 6 Black 1,00 each 19,99 19,99 10% 21,99 Vincente Turf Jr Indoor Outdoor Futbol Cleats SUMMARY VAT [%] Net worth VAT Gross worth 10% 359,99 36,00 395,99 Total $ 359,99 $ 36,00 $ 395,99"
